COREDEP,REPDTE,ASSET,RBC1AAJ,INTINC,NETINC,EQ,LNLSDEPR,LNLSNTV,DEP,RBCRWAJ,CHBAL,CERT,NONII,LNLSNET,ID
159372,20240331,229560,12.031606098616681,3565,266,27133,100.18941724767107,81.57,186889,0.0,23356,25869,33,187243,25869_20240331
11061788,20240331,18082905,10.27281464196225,259716,29762,2188406,91.79128447320919,75.01,14776112,14.008801183337146,1185297,26610,7857,13563183,26610_20240331
135478,20240331,180680,11.118862965246455,2510,507,20559,60.7369235059963,53.03,157764,25.56568887409186,53185,30692,410,95821,30692_20240331
184176,20240331,374688,17.58310008895832,4668,191,64683,107.30976678913868,74.29,259379,0.0,20278,30722,231,278339,30722_20240331
40722199,20240331,70747599,9.554885978376989,1024352,288132,6657354,87.15981392551417,72.56,58898134,14.12402775752193,4226631,31628,76934,51335504,31628_20240331
63283,20240331,116340,19.41636750200411,1592,125,20642,101.81469591581951,78.51,89712,0.0,11042,32277,32,91340,32277_20240331
39376,20240331,55331,19.203617321680696,759,24,10105,56.610603948374326,45.5,44474,0.0,13842,33013,28,25177,33013_20240331
150605,20240331,220664,14.896663577386468,2724,-587,27187,74.54006461276703,64.72,191603,0.0,37287,33103,58,142821,33103_20240331
3585838,20240331,6756740,10.79942040397494,126520,33466,699558,90.51860752525141,77.8,5807301,15.082406391658004,916903,33539,3065,5256688,33539_20240331
1501878,20240331,2854271,12.438576113208349,43555,4862,341675,98.41087754877748,83.13,2411205,15.587586386901222,239791,57463,2945,2372888,57463_20240331
907114,20240331,1673223,13.839841363317419,28463,5828,240336,101.13034943416407,82.27,1361172,19.90507549139144,192805,57873,2561,1376558,57873_20240331
1094386,20240331,2234400,9.599562688462946,32913,5379,193591,94.8644716421657,80.51,1896319,13.526942986450669,139342,57944,3623,1798933,57944_20240331
32867,20240331,54500,20.68514786776319,1171,7,11386,97.6979198640002,75.92,42353,40.81774081774082,10263,57974,29,41378,57974_20240331
467291,20240331,1107423,23.23978153039174,23355,9593,256005,102.90309542051507,77.01,828805,0.0,205760,58060,906,852866,58060_20240331
167566,20240331,381783,14.34539949146999,5771,607,52194,96.22477499765971,75.39,299108,0.0,39386,58234,11,287816,58234_20240331
283137,20240331,537174,12.455000628812174,8825,1222,62120,81.04007020104606,69.46,460392,0.0,123488,58401,485,373102,58401_20240331
1885352,20240331,3874850,13.947819961409275,54794,9478,598074,97.31036916144295,77.15,3072206,23.858576997202903,269061,58816,3637,2989575,58816_20240331
35719,20240331,63535,21.944202955820753,1104,-1088,13883,87.5343950637872,66.09,47972,0.0,19048,59204,9,41992,59204_20240331
134260,20240331,193473,24.404324335439295,2018,-1745,47473,106.26401532589809,73.97,134674,33.10930695198667,41888,59245,102,143110,59245_20240331
20241,20240331,44718,50.039275307234256,597,-1349,19747,121.13280308508074,56.19,20745,0.0,2201,59314,1,25129,59314_20240331
673963,20231231,797347,9.80829467507236,36866,6397,74909,62.19282881021088,55.71,714219,18.375898276779573,122037,18296,6550,444193,18296_20231231
12339017,20231231,23056487,10.867902345942696,1243164,348574,2806467,100.27280556711884,84.15,19350045,14.091805006788253,828801,18503,53413,19402833,18503_20231231
3028045,20231231,5277406,13.394209125554662,264095,36709,669696,97.62348016462556,84.12,4547532,0.0,329837,19416,11461,4439459,19416_20231231
588494,20231231,885240,14.800268684542415,50453,10544,128694,95.46465246062978,76.48,709229,0.0,137625,20387,1233,677063,20387_20231231
1437270,20231231,2550903,9.285557519261646,119337,30403,182622,66.99262939203558,61.07,2325317,15.263011786078096,86110,20884,47878,1557791,20884_20231231
155726,20231231,198889,9.181851955889416,8438,-78,6826,39.47837424046696,33.19,167208,17.47764608026617,17094,22460,962,66011,22460_20231231
102434,20231231,201297,20.440049677935416,8557,1264,38845,94.60239032306814,71.53,152197,0.0,45437,23749,3858,143982,23749_20231231
5229739,20231231,7534939,11.31573966872292,368233,89843,790425,97.40648396502199,81.29,6288066,14.274002472899772,302324,24170,37692,6124984,24170_20231231
96369,20231231,175831,13.086230804195603,8550,1204,22744,48.09643494940142,41.36,151190,0.0,98319,24211,881,72717,24211_20231231
478297,20231231,674138,11.388943570304786,30992,2724,70424,87.63995402663576,70.47,542053,16.21375868229413,15767,25158,3963,475055,25158_20231231
154744,20231231,222389,12.07699666514676,13238,1762,26893,98.98212566727925,81.38,182832,0.0,19906,25869,160,180971,25869_20231231
11002110,20231231,19126316,9.939924588245292,1049080,146941,2191747,92.6731598993271,71.62,14781338,13.707576938268545,1951886,26610,42779,13698333,26610_20231231
143212,20231231,188154,10.864229637696472,9240,1761,20052,57.61259249423608,50.73,165686,25.160622759101958,56065,30692,1581,95456,30692_20231231
193292,20231231,370662,17.397354290866517,17066,1378,64765,108.67668063599692,74.72,254844,0.0,37404,30722,968,276956,30722_20231231
40486695,20231231,69478848,9.645460513047492,3695191,1175084,6542852,91.10792056209362,74.18,56572639,13.753413804039525,4616380,31628,299303,51542155,31628_20231231
62404,20231231,115335,19.700553016697192,6047,805,20579,100.07899250699649,76.89,88616,0.0,12395,32277,105,88686,32277_20231231
39391,20231231,56953,18.73481869812145,3043,474,9994,53.12079129225267,42.25,45293,0.0,16558,33013,105,24060,33013_20231231
132117,20231231,197665,17.106693423638113,9032,-2863,27971,87.04831795566005,74.17,168426,0.0,10256,33103,176,146612,33103_20231231
3566392,20231231,6659765,10.848842922426655,477988,150040,695105,91.12340542654852,78.15,5711402,15.182750033757179,891397,33539,10259,5204424,33539_20231231
1479465,20231231,2789471,13.156741421420307,151177,31420,341595,97.54823098305191,82.49,2358909,16.070949068722417,242342,57463,10677,2301074,57463_20231231
954772,20231231,1760375,12.957094777838044,114986,29453,235353,96.77147785704263,79.92,1453916,19.27022409325723,247378,57873,7275,1406976,57873_20231231
1099793,20231231,2147667,9.491763004984946,121665,24615,190855,96.48669861431233,81.28,1809210,13.66440139467805,91311,57944,14133,1745647,57944_20231231
33233,20231231,56042,19.60271284469997,4764,117,11379,90.84912120520428,71.02,43810,43.37491695578357,13261,57974,88,39801,57974_20231231
474296,20231231,1149802,21.866915055063956,99560,45127,246380,105.7122612497797,76.69,834083,0.0,217478,58060,4119,881728,58060_20231231
140162,20231231,394118,14.189558131720432,22982,3534,51941,97.23069350724502,74.18,300689,0.0,44859,58234,61,292362,58234_20231231
250198,20231231,492376,12.951354371205337,32471,6520,61843,88.77749589183267,75.05,416244,0.0,82192,58401,1390,369531,58401_20231231
1913661,20231231,4019691,13.615449024883953,220899,50523,589927,92.7674210861023,74.43,3225129,23.671344639875805,431972,58816,15890,2991869,58816_20231231
34530,20231231,62155,24.042013297786916,3125,-4659,14971,75.6509330406147,55.44,45550,0.0,25261,59204,101,34459,59204_20231231
137017,20231231,198670,27.14194991302427,6457,-9933,49150,104.89438283948374,72.61,137525,33.90145460358056,45781,59245,581,144256,59245_20231231
10527,20231231,36054,62.797281993204976,625,-3864,21098,128.1276717013394,37.41,10527,0.0,5889,59314,-1,13488,59314_20231231
672453,20230930,784221,9.663460943398562,27126,5110,67937,62.292884389815974,56.41,710171,18.08495500429044,139540,18296,5227,442386,18296_20230930
12794132,20230930,22824784,10.790926169159317,909633,270672,2714968,96.1291520087182,82.8,19659129,14.034643481667331,1162935,18503,39435,18898154,18503_20230930
3115831,20230930,5199555,13.285941190141198,193471,27151,652677,98.54482740937361,85.0,4485035,0.0,262232,19416,8073,4419770,19416_20230930
589037,20230930,876308,14.688601374526925,37107,8774,125864,94.84853617468264,76.04,702577,0.0,141995,20387,1058,666384,20387_20230930
1425381,20230930,2561465,9.010563212316324,88622,27294,166918,62.943129020254105,57.78,2351375,15.663947135484538,143989,20884,35340,1480029,20884_20230930
168034,20230930,206871,8.632417335216111,6365,1024,2510,35.5390123443042,30.85,179597,16.80356742562526,30247,22460,1373,63827,22460_20230930
99671,20230930,189240,21.267062738164526,6166,1168,38748,99.1343811002978,73.53,140362,0.0,38465,23749,3213,139147,23749_20230930
5165458,20230930,7319729,11.253944128228378,271405,69291,754546,95.15777212437236,81.5,6268788,14.418420588415199,289006,24170,30895,5965239,24170_20230930
93381,20230930,171339,13.286252741631044,6158,1055,22595,48.50588323363481,41.6,146943,0.0,95328,24211,841,71276,24211_20230930
458780,20230930,667048,11.493508304844674,22435,1755,68012,90.69018864158099,70.83,520988,16.375088614196198,16942,25158,2487,472485,25158_20230930
157924,20230930,224520,12.068570710177399,9807,1551,26742,98.19224677129003,80.9,184981,0.0,31055,25869,130,181637,25869_20230930
11423416,20230930,20070938,9.646745144770813,779811,117457,2096210,89.82195619554575,70.58,15772186,13.001739741882437,2538847,26610,35060,14166886,26610_20230930
137923,20230930,184633,10.65019091493349,6866,1429,19720,57.40636640495178,50.33,161881,25.25369315735741,49501,30692,1172,92930,30692_20230930
195063,20230930,367029,17.792470463517038,12384,516,63582,109.58878645135009,75.49,252837,0.0,52207,30722,709,277081,30722_20230930
40473436,20230930,68154331,9.841683888975409,2704466,932328,6369382,90.6684403055928,73.74,55428794,14.059177571406872,4569551,31628,223095,50256423,31628_20230930
64558,20230930,112485,19.094295914045414,4535,737,20079,96.67654158437568,78.33,91140,0.0,10333,32277,78,88111,32277_20230930
42952,20230930,56351,18.761886482996875,2236,437,9727,50.33252195079545,41.1,46012,0.0,16123,33013,77,23159,33013_20230930
127040,20230930,178782,10.24209165473106,6690,-2274,13384,82.3629667955078,75.68,164285,0.0,4142,33103,158,135310,33103_20230930
3578533,20230930,6633086,10.456626269165902,353024,114201,670508,89.06210394463014,76.33,5684969,15.273971434885796,998730,33539,7223,5063153,33539_20230930
1484525,20230930,2567903,13.444697409480334,110226,25343,333699,97.65974650359583,83.68,2200189,17.106228950065898,192349,57463,8174,2148699,57463_20230930
1030714,20230930,1859299,12.500344390945989,85362,22302,228389,90.6790892994492,75.58,1549752,18.794896802716295,346103,57873,5311,1405301,57873_20230930
1139778,20230930,2142459,9.545910816249352,89882,19259,182419,95.13119274994061,81.12,1826854,13.202819978853086,105836,57944,10607,1737908,57944_20230930
35201,20230930,60250,18.246898123625623,3569,98,11357,77.54208122145047,61.7,47943,44.70422212899043,18443,57974,71,37176,57974_20230930
474756,20230930,1162607,21.37924009899067,74470,36127,246877,107.29372968234733,78.75,853322,0.0,202068,58060,1590,915561,58060_20230930
148731,20230930,384989,13.747672771622184,17126,2678,50279,94.1227962558316,73.73,301589,0.0,51583,58234,45,283864,58234_20230930
241269,20230930,470779,13.438690363276795,23665,5185,59967,90.78373573610077,76.15,394878,0.0,70244,58401,1095,358485,58401_20230930
1944991,20230930,4066628,13.98675164957075,166066,36647,609669,95.360941459551,75.7,3228349,23.088417550054544,331390,58816,8283,3078584,58816_20230930
38301,20230930,63239,26.721936660586966,2068,-3514,16116,63.202595875345715,45.89,45919,0.0,32142,59204,18,29022,59204_20230930
76650,20230930,173421,30.856759565879482,4654,-7934,51063,171.37474685630858,83.93,84932,34.76558129126105,18843,59245,471,145552,59245_20230930
4205,20230930,29973,77.35816814764183,151,-2305,22631,27.56242568370987,3.87,4205,0.0,5838,59314,0,1159,59314_20230930
684543,20230630,798100,9.275140396443657,17887,3095,69529,61.892468119665565,56.05,722781,17.62626295287922,143613,18296,3598,447347,18296_20230630
12469397,20230630,23003470,10.784493025261957,585887,181862,2674214,98.70553330329173,82.04,19120152,13.688174198826323,1452265,18503,25194,18872648,18503_20230630
3147744,20230630,5130440,13.336495567406379,125027,17713,647682,97.21790432565147,83.89,4427310,0.0,303221,19416,5457,4304138,19416_20230630
576585,20230630,854447,14.650802226972678,24056,5960,123729,96.91348250460138,78.08,688381,0.0,122122,20387,379,667134,20387_20230630
1464416,20230630,2659047,8.566319028589724,57279,17044,165230,59.3130754026133,54.6,2447634,15.305334350152371,243227,20884,23396,1451767,20884_20230630
168606,20230630,209379,8.944787343478415,4126,325,5750,36.01363165573387,30.89,179582,17.614326675414297,29182,22460,383,64674,22460_20230630
89558,20230630,177617,20.105878037697835,4082,-349,37231,101.21484621558649,73.13,128329,0.0,36952,23749,425,129888,23749_20230630
5183123,20230630,7317785,11.206413161153428,177624,48467,760028,93.25416985404858,80.65,6328339,14.454490223182818,344907,24170,19344,5901440,24170_20230630
92154,20230630,168494,12.88603364830606,4058,826,22365,43.71441845628974,37.41,144211,0.0,100107,24211,547,63041,24211_20230630
449271,20230630,636950,12.094070544849684,14220,2075,69234,88.27348426737942,70.1,505828,17.13445308848998,14745,25158,2733,446512,25158_20230630
149715,20230630,219175,12.068414394215662,6419,1110,26679,99.63647092880844,81.66,179628,0.0,28277,25869,90,178975,25869_20230630
10956660,20230630,20360549,9.387690065053247,503945,84078,2133738,94.18678055163672,72.4,15650880,12.415836811267816,2357342,26610,26953,14741060,26610_20230630
138942,20230630,186443,10.569249771763063,4552,948,19681,56.44430051813472,49.55,163664,25.032242215807898,52008,30692,776,92379,30692_20230630
189762,20230630,341039,18.834291734859672,7907,377,63520,128.75171303196277,81.82,216721,0.0,29707,30722,471,279032,30722_20230630
39974995,20230630,68508732,9.854082711451586,1742272,640384,6338759,87.85967638657549,71.81,55993598,14.075781080610339,6386146,31628,146138,49195794,31628_20230630
69784,20230630,118463,18.305538466654472,3003,593,20278,92.02501470542708,75.28,96903,0.0,14595,32277,54,89175,32277_20230630
43418,20230630,56055,18.749011684090313,1478,347,9621,50.685229025041814,41.63,46043,0.0,15368,33013,49,23337,33013_20230630
132022,20230630,185642,9.851968439136293,4474,-2215,13469,81.53796578392313,74.97,170680,0.0,6187,33103,111,139169,33103_20230630
3558343,20230630,6668548,10.61309746450401,227495,76009,668767,90.44458804719908,75.83,5591041,15.1495852564267,1030030,33539,4252,5056794,33539_20230630
1523821,20230630,2556286,13.548126121041944,71374,18147,332999,96.13146532092041,82.57,2195560,17.229599696554835,222146,57463,5672,2110624,57463_20230630
1006095,20230630,1819604,12.19532936373611,55912,15490,222658,91.97163686839404,76.98,1522963,18.27294123453439,305983,57873,3851,1400694,57873_20230630
1123303,20230630,2151495,9.408272974568153,58696,13969,181712,91.07677084245455,78.8,1861501,12.975521779104838,143761,57944,7901,1695395,57944_20230630
39113,20230630,63034,17.729427647483593,2317,25,11287,75.31250611318687,61.08,51119,42.20332850940666,20882,57974,40,38499,57974_20230630
512982,20230630,1170122,20.000542801602624,48679,24351,235204,108.40147584509488,82.21,887356,0.0,163107,58060,1317,961907,58060_20230630
140933,20230630,390676,13.076266685461277,11342,1922,49495,91.10455611628403,72.18,309518,0.0,56348,58234,26,281985,58234_20230630
230305,20230630,454186,12.936023268980598,15576,3469,58346,92.98688339482426,77.97,380815,0.0,56653,58401,560,354108,58401_20230630
2170367,20230630,4072704,13.78642711123493,110328,25906,602140,96.8546914568018,77.43,3255865,22.022727041348254,246924,58816,5310,3153458,58816_20230630
32534,20230630,56105,31.861899342902245,1156,-2271,17359,50.86055497014401,30.97,34164,0.0,36847,59204,8,17376,59204_20230630
95166,20230630,185368,31.965203351948574,3080,-6084,53060,152.42706237424548,78.47,95424,35.85822579484731,30162,59245,327,145452,59245_20230630
718457,20230331,829059,8.923825317330213,8663,2476,68867,56.887466893241914,51.69,753245,18.060315820774058,211373,18296,1885,428502,18296_20230331
12300461,20230331,22015796,10.638129154508194,285541,94091,2618528,97.45867915396641,82.68,18676469,13.739093387535513,1133330,18503,12681,18201840,18503_20230331
3113299,20230331,4995209,13.584818467426537,60422,10238,642608,97.58504052825263,84.05,4302184,0.0,304725,19416,2689,4198288,19416_20230331
570760,20230331,838612,14.487569201709489,11683,3131,121411,97.83214416108295,78.92,676521,0.0,109792,20387,190,661855,20387_20230331
1449500,20230331,2525155,8.4936977325895,27559,6629,160812,61.40910243735799,56.38,2318412,14.984256435232252,121961,20884,11588,1423716,20884_20230331
171289,20230331,204582,9.340148059865692,1993,270,6299,37.122330205229595,32.58,179555,17.72123286565381,20861,22460,129,66655,22460_20230331
96418,20230331,186420,19.774510118684518,1980,-228,37352,99.16568211321636,72.94,137118,0.0,37488,23749,213,135974,23749_20230331
5080892,20230331,7407990,11.063764181583865,87114,25975,752973,95.13603952808711,79.8,6214113,14.14814003377313,386200,24170,9135,5911861,24170_20230331
93261,20230331,177630,12.207935772389497,1929,327,21866,37.81974193129002,32.75,153835,0.0,114500,24211,187,58180,24211_20230331
436016,20230331,628283,12.352191466651522,6708,988,68933,89.08550881302601,69.13,487517,17.27848443843031,22697,25158,1235,434307,25158_20230331
153159,20230331,224469,11.611384851342894,3185,578,26251,98.21764114665268,80.1,183072,0.0,32730,25869,54,179809,25869_20230331
11331505,20230331,20563590,9.961531546092427,238434,42750,2128807,93.48485896680089,73.07,16073804,12.060382008626002,2248272,26610,10334,15026573,26610_20230331
146850,20230331,192871,9.959969302885114,2270,475,19208,55.504056297196826,49.24,171092,23.617447358130605,65428,30692,405,94963,30692_20230331
195885,20230331,361210,17.589296843621458,3979,238,63384,118.05550651460048,74.05,226568,0.0,60473,30722,252,267476,30722_20230331
39317413,20230331,67218944,9.846079545123946,835814,325637,6195415,87.80677188282976,71.89,55034827,13.978024792307123,5935244,31628,68437,48324305,31628_20230331
72540,20230331,121081,17.533982470067883,1458,220,19988,93.31806493089039,76.73,99552,0.0,13059,32277,22,92900,32277_20230331
44293,20230331,56853,18.32360357870738,716,174,9627,50.877155585871726,41.98,46913,0.0,14899,33013,25,23868,33013_20230331
132782,20230331,188534,10.088069203935738,2200,-1932,14948,84.78445586618734,75.68,168295,0.0,3925,33103,46,142688,33103_20230331
3480731,20230331,6462167,10.629284698973924,109085,38073,656541,92.39757639301207,77.35,5409788,14.90670147992123,866227,33539,3051,4998513,33539_20230331
1477263,20230331,2500459,13.616298715881678,34535,10469,329683,96.8983319115745,83.27,2148747,17.270337502031133,190518,57463,3021,2082100,57463_20230331
1007379,20230331,1821120,11.817627806495643,27248,7244,215467,94.34162104523999,79.68,1538020,17.313533224550365,254326,57873,1052,1450993,57873_20230331
1080435,20230331,2170441,9.230870721725752,28594,7701,179538,87.97788612570245,77.37,1908666,13.014316929748334,181509,57944,4241,1679204,57944_20230331
40577,20230331,64038,20.029908671734525,1088,-7,11256,73.83491235472364,60.12,52142,49.14635182196551,22255,57974,23,38499,57974_20230331
513963,20230331,1212874,18.87710772838677,23479,11750,222600,112.76458322218576,81.91,880961,0.0,173800,58060,328,993412,58060_20230331
157216,20230331,401611,12.879288680759156,5508,1050,48830,96.56104227348845,77.68,323063,0.0,37850,58234,15,311953,58234_20230331
246361,20230331,468986,12.156761499355607,7746,1578,56558,85.96566609879036,72.95,397974,0.0,81280,58401,170,342121,58401_20230331
2081574,20230331,4106226,14.862778527198973,53706,12966,636576,103.38147959164483,80.33,3190556,22.882241012836815,231303,58816,2593,3298444,58816_20230331
24007,20230331,47184,56.80670726109972,414,-1065,18565,51.45582538426292,26.18,24007,0.0,33138,59204,1,12353,59204_20230331
116479,20230331,180639,33.18563571352205,1537,-3012,55872,125.51379691422011,81.11,116729,37.57107222175185,24857,59245,119,146511,59245_20230331
738408,20221231,846991,8.129238927322332,25828,3349,65040,55.05050244250054,50.35,774616,17.58203556351309,227674,18296,6346,426430,18296_20221231
13147843,20221231,21936467,10.529689397216984,852131,366250,2566267,97.93310267200671,82.68,18520949,13.614433719730906,1162403,18503,56738,18138140,18503_20221231
3147484,20221231,4942746,13.462805015704394,185868,51918,631382,97.2662608135399,83.57,4246528,0.0,308532,19416,12240,4130439,19416_20221231
593360,20221231,845747,14.121789408241892,36965,12019,117901,95.9146446844633,78.09,688557,0.0,118537,20387,3561,660427,20387_20221231
1508593,20221231,2537646,8.109903038616425,93143,19538,143098,58.75294715789017,54.37,2348449,14.766169103701127,189599,20884,45541,1379783,20884_20221231
189901,20221231,204418,8.545384311409682,6890,1989,4149,36.37056960255439,34.99,196681,15.974555837077748,15811,22460,966,71534,22460_20221231
102903,20221231,186374,19.892453001641,7058,-225,37580,101.74345823818159,71.95,131807,0.0,39852,23749,1105,134105,23749_20221231
5398324,20221231,7348419,11.07367781529746,273622,110388,728171,95.54956285609639,80.34,6178629,13.86212413718445,352421,24170,35054,5903653,24170_20221231
90454,20221231,181729,11.750714644205381,4346,1126,21540,36.46792176471331,31.79,158394,0.0,118816,24211,1800,57763,24211_20221231
416286,20221231,596976,12.996639704849036,21223,-776,67437,88.55846335820766,68.23,459912,17.836597439054533,17739,25158,-2933,407291,25158_20221231
157676,20221231,228142,11.509097141534339,10360,2340,25737,97.44682917878671,79.15,185299,0.0,36171,25869,173,180568,25869_20221231
12235196,20221231,19159409,10.939896219042021,716513,231354,2270280,96.76326121180546,79.81,15801893,12.846945178582587,519699,26610,53371,15290427,26610_20221231
159346,20221231,204607,8.877610016397016,7172,519,18733,51.772729005866424,46.45,183587,22.934970537384004,87053,30692,1700,95048,30692_20221231
201606,20221231,334499,19.359261152032413,13007,945,63120,115.47727484792875,77.7,225059,0.0,41683,30722,794,259892,30722_20221231
41739083,20221231,64087895,9.659070141353723,2324086,1138394,5889775,84.70242343974684,74.37,56273031,13.514528362068297,3611407,31628,295101,47664621,31628_20221231
73337,20221231,122046,17.09418694307767,5288,739,19648,94.26253892073062,77.89,100846,0.0,11820,32277,82,95060,32277_20221231
45252,20221231,57366,18.179601080045295,2009,387,9293,49.51099222603026,41.3,47852,0.0,15770,33013,94,23692,33013_20221231
133395,20221231,181369,12.13425865205317,6175,47,17240,74.19267466912896,66.45,162450,0.0,17790,33103,376,120526,33103_20221231
4001114,20221231,6425969,10.304885301974265,294382,128845,630426,90.24212586774527,78.06,5558803,14.387890748035707,747813,33539,7714,5016382,33539_20221231
1551631,20221231,2419997,14.051786083759826,101751,35633,328832,99.58071421820205,84.46,2052538,17.515221655588938,147031,57463,14499,2043932,57463_20221231
1067296,20221231,1812448,11.669306696280096,80917,28659,208816,97.48100977939504,82.77,1538950,16.03220778474512,186166,57873,12348,1500184,57873_20221231
1189558,20221231,2094205,9.294347897259781,88212,33985,175035,90.25379252901853,81.34,1887329,12.943383231119807,82972,57944,18050,1703386,57944_20221231
33776,20221231,55256,19.79837432703473,3223,-207,11259,91.20497813967475,71.35,43229,47.782499278023025,13427,57974,500,39427,57974_20221231
541905,20221231,1175415,17.51730143262911,66769,34717,210620,102.42051350272716,78.6,902040,0.0,139483,58060,3116,923874,58060_20221231
168937,20221231,390790,13.346874294741593,16067,5132,47707,96.21279019171209,76.95,312552,0.0,34149,58234,464,300715,58234_20221231
235714,20221231,472893,12.436207419074396,20883,6082,54580,83.51892535300232,70.18,397377,0.0,75413,58401,1617,331885,58401_20221231
2042186,20221231,3915530,14.887446373292375,180817,72340,621508,108.96632291357618,84.14,3023391,22.35080623485819,84148,58816,11945,3294478,58816_20221231
6693,20221231,30861,67.96150117712229,469,-2969,19630,174.1371582250112,37.77,6693,0.0,17526,59204,26,11655,59204_20221231
97823,20221231,166528,44.54257863348772,2932,-12233,58855,134.73433054969257,79.35,98073,41.97994812728337,25024,59245,1119,132138,59245_20221231
765885,20220930,893280,7.689616872707179,17198,1022,62018,50.6234865950382,46.9,827604,17.362334737505396,306523,18296,4576,418962,18296_20220930
14625198,20220930,21875063,10.422641078532454,588197,266853,2502273,96.73464970301386,82.25,18599689,13.424783094545296,1263178,18503,43513,17992344,18503_20220930
3369089,20220930,4718552,13.335351636576268,128919,37884,615624,101.85624646317113,87.32,4044937,0.0,107120,19416,9638,4120021,19416_20220930
612869,20220930,847478,13.45290745099049,25837,8281,113930,96.61020848641367,79.28,695441,0.0,112427,20387,3393,671867,20387_20220930
1536397,20220930,2539847,7.785934679484488,66833,12691,130475,55.37079658876542,51.46,2360553,14.89130834107453,262476,20884,34040,1307057,20884_20220930
203664,20220930,216938,8.229619458268102,4920,2503,3684,34.08732145837804,32.95,209685,15.686635661770348,32526,22460,832,71476,22460_20220930
114602,20220930,190131,18.500325002356888,5123,-306,37499,86.25599978726515,68.24,150422,0.0,46259,23749,864,129748,23749_20220930
5802185,20220930,7105394,11.016026816823338,191503,79949,700643,92.32899484967272,80.78,6216304,13.758427945081303,275159,24170,27573,5739451,24170_20220930
97705,20220930,184242,11.79840456092279,2536,923,21357,29.69091302868104,26.04,161605,0.0,131729,24211,1762,47982,24211_20220930
400246,20220930,553890,13.390783579526575,15191,-1704,66723,86.84808041891009,67.88,432933,18.894059877606363,13176,25158,-4014,375994,25158_20220930
152881,20220930,219885,11.378047851435587,7258,1689,25273,102.41223979969594,82.41,176931,0.0,28340,25869,91,181199,25869_20220930
12552383,20220930,19078922,11.082451402349196,492183,176286,2229669,98.76776529523616,80.57,15564405,12.616010132471384,345248,26610,40855,15372615,26610_20220930
146069,20220930,191974,9.70974429854872,4876,51,18265,54.09449140907524,48.23,171169,22.862237753868616,76031,30692,1322,92593,30692_20220930
207495,20220930,324983,18.516510712517974,9472,531,62674,116.21595677573298,78.23,218766,0.0,41404,30722,568,254241,30722_20220930
41567315,20220930,62554569,9.408171015183662,1562266,799271,5567987,86.52803090055848,74.95,54181545,13.088972040946716,2784056,31628,231402,46882224,31628_20220930
78392,20220930,129644,16.40747752374091,3850,622,19510,91.86562756045045,74.38,104962,0.0,19396,32277,63,96424,32277_20220930
45563,20220930,57181,18.43088418430884,1365,253,9198,49.50584007187781,41.44,47859,0.0,16338,33013,70,23693,33013_20220930
130182,20220930,164819,9.686101403960517,4377,355,11926,72.34954264146938,66.18,150757,0.0,13572,33103,348,109072,33103_20220930
4045976,20220930,6293578,9.954028115005329,196003,89285,590553,90.76825384727846,78.72,5458274,14.09478143334511,729836,33539,7053,4954380,33539_20220930
1606041,20220930,2326979,14.465150612718311,70174,26771,326297,98.48899666052388,83.99,1984443,18.02067061648296,154038,57463,12110,1954458,57463_20220930
1201015,20220930,1800088,11.15024346986917,56173,21140,201036,93.25354091869421,79.52,1534983,15.894911841909396,240967,57873,11400,1431426,57873_20220930
1334362,20220930,2029433,9.414534089979519,61325,25788,168044,89.98040689646449,80.63,1818497,12.972142960777674,107281,57944,14835,1636291,57944_20220930
38603,20220930,60340,16.308627678054428,2293,-191,11275,74.9850215895709,60.15,48403,52.31033547337011,21080,57974,480,36295,57974_20220930
578271,20220930,1222636,16.368391303309423,44590,24237,204980,102.97891080717265,81.09,962768,0.0,129423,58060,2671,991448,58060_20220930
186862,20220930,358975,13.943586257505384,11156,3911,46215,104.2237954838368,82.22,283205,0.0,12474,58234,452,295167,58234_20220930
220339,20220930,431287,12.641677187201738,14012,4117,52527,92.78333452866309,77.99,362522,0.0,57323,58401,1016,336360,58401_20220930
2356162,20220930,3899514,14.569516646096353,128242,52677,603031,106.99024127604847,82.71,3014431,21.66624882563216,134779,58816,9491,3225147,58816_20220930
3528,20220930,27879,91.9089184060721,162,-1772,24218,78.8265306122449,9.98,3528,404.14930844859185,24514,59204,3,2781,59204_20220930
49700,20220930,125183,51.296143552106656,1843,-9896,60873,173.78635428907168,75.61,54464,58.72222591015562,11215,59245,888,94651,59245_20220930
769046,20220630,879383,7.637433694639729,10513,217,64924,50.42983544851404,46.53,811357,17.673872555058736,314450,18296,3047,409166,18296_20220630
15301660,20220630,21219917,10.473616988898142,362057,164045,2495841,96.45806610167975,83.31,18326796,13.456116196847958,1153962,18503,29787,17677673,18503_20220630
3631850,20220630,4816873,12.977243709724858,78828,23691,609036,92.5115784421287,79.95,4162693,0.0,534546,19416,7208,3850973,19416_20220630
632172,20220630,855110,13.120662288031056,16315,5790,112769,95.83727866511266,78.95,704419,0.0,120543,20387,3146,675096,20387_20220630
1593589,20220630,2649927,7.435205761159125,42821,7311,146229,53.79786612220708,49.88,2456748,14.52248606461643,323095,20884,22071,1321678,20884_20220630
192444,20220630,210621,9.179482196645143,3183,2298,8786,35.3569446546592,33.27,198210,17.078041864223316,27112,22460,591,70081,22460_20220630
128902,20220630,205136,17.794947851880202,3302,-344,37461,79.61069531627233,64.3,165680,0.0,60026,23749,608,131899,23749_20220630
